date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:01	12492/12492	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2011:44:21%20GMT	https://www.walkertapeco.com/Item%20Images/WK-SSEL-CT-000A_00.png?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-SSEL-CT-000A_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Sensi-Tak-Select-A-Contour-36pc-Bag)
13:57:02	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:02%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Sensi-Tak-Select-A-Contour-36pc-Bag	./mirrored_site/www.walkertapeco.com/scs/checkout2ee1.html	(from https://www.walkertapeco.com/Walker-Signature-Sensi-Tak-Select-A-Contour-36pc-Bag)
13:57:03	38615/38615	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:03%20GMT	https://www.walkertapeco.com/Walker-Signature-Sensi-Tak-Select-A-Contour-36pc-Bag/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Sensi-Tak-Select-A-Contour-36pc-Bag/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Sensi-Tak-Select-A-Contour-36pc-Bag)
13:57:04	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:04%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=walker-tape%2Ftapes%2Fwalker-signature-tape%3Forder%3Drelevance%3Adesc%26show%3D24	./mirrored_site/www.walkertapeco.com/scs/checkout72a0.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape?order=relevance:desc&show=24)
13:57:05	57603/57603	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:05%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours03ce.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:06	9512/9512	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:06%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fwalker-tape%2Ftapes%2Fwalker-signature-tape&country=US&currency=USD&custitem1=Contours&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items814d.json	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:07	60034/60034	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:07%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours,Minis	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours,Minis.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:08	74675/74675	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:08%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours,Rolls	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours,Rolls.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:09	66753/66753	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:09%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours,Straight-Strips	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours,Straight-Strips.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:10	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:10%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=walker-tape%2Ftapes%2Fwalker-signature-tape%2Fcustitem1%2FContours	./mirrored_site/www.walkertapeco.com/scs/checkout3fd5.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:14	45525/45525	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:14%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/GET	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/GET.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Contours)
13:57:14	48627/48627	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:14%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis03ce.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis)
13:57:15	3017/3017	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:15%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fwalker-tape%2Ftapes%2Fwalker-signature-tape&country=US&currency=USD&custitem1=Minis&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items0993.json	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis)
13:57:16	66411/66411	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:16%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis,Rolls	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis,Rolls.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis)
13:57:17	57848/57848	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:17%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis,Straight-Strips	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis,Straight-Strips.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis)
13:57:18	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:18%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=walker-tape%2Ftapes%2Fwalker-signature-tape%2Fcustitem1%2FMinis	./mirrored_site/www.walkertapeco.com/scs/checkoutf6a2.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Minis)
13:57:19	62849/62849	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:19%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls03ce.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls)
13:57:20	13424/13424	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:20%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fwalker-tape%2Ftapes%2Fwalker-signature-tape&country=US&currency=USD&custitem1=Rolls&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items5eee.json	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls)
13:57:21	72566/72566	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:21%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls,Straight-Strips	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls,Straight-Strips.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls)
13:57:22	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:22%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=walker-tape%2Ftapes%2Fwalker-signature-tape%2Fcustitem1%2FRolls	./mirrored_site/www.walkertapeco.com/scs/checkout0db1.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Rolls)
13:57:23	54774/54774	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:23%20GMT	https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Straight-Strips?order=relevance:desc&show=24	./mirrored_site/www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Straight-Strips03ce.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Straight-Strips)
13:57:24	7301/7301	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:24%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&commercecategoryurl=%2Fwalker-tape%2Ftapes%2Fwalker-signature-tape&country=US&currency=USD&custitem1=Straight-Strips&fieldset=search&include=facets&language=en&limit=24&n=2&offset=0&pricelevel=5&sort=commercecategory%3Adesc&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items6068.json	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Straight-Strips)
13:57:25	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:25%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=walker-tape%2Ftapes%2Fwalker-signature-tape%2Fcustitem1%2FStraight-Strips	./mirrored_site/www.walkertapeco.com/scs/checkout364e.html	(from https://www.walkertapeco.com/walker-tape/tapes/walker-signature-tape/custitem1/Straight-Strips)
13:57:26	3076/3076	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:26%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-1-X-3-Strips-36pc-Bag&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items4764.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Strips-36pc-Bag)
13:57:27	8176/8176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2011:44:46%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-S1-036P_00.png?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-S1-036P_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Strips-36pc-Bag)
13:57:28	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:28%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-1-X-3-Strips-36pc-Bag	./mirrored_site/www.walkertapeco.com/scs/checkoute0d1.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Strips-36pc-Bag)
13:57:29	38581/38581	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:29%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Strips-36pc-Bag/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Strips-36pc-Bag/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Strips-36pc-Bag)
13:57:30	3085/3085	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:30%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items31cc.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag)
13:57:31	6946/6946	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2011:44:51%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-S3-036P_00.png?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-S3-036P_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag)
13:57:32	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:32%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag	./mirrored_site/www.walkertapeco.com/scs/checkoutcdd4.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag)
13:57:33	38589/38589	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:33%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Strips-36pc-Bag)
13:57:34	3085/3085	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:34%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/itemsb06a.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag)
13:57:35	5571/5571	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2011:44:52%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-S2-036P_00.png?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-S2-036P_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag)
13:57:36	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:36%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag	./mirrored_site/www.walkertapeco.com/scs/checkout919c.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag)
13:57:37	38589/38589	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:37%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Strips-36pc-Bag)
13:57:38	3028/3028	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:38%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-1-X-12-Yds-Roll&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items10da.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-12-Yds-Roll)
13:57:39	26933/26933	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jul%202025%2013:02:42%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0112_00.png?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0112_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-12-Yds-Roll)
13:57:40	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:40%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-1-X-12-Yds-Roll	./mirrored_site/www.walkertapeco.com/scs/checkout9e70.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-12-Yds-Roll)
13:57:41	38556/38556	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:41%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-1-X-12-Yds-Roll/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-1-X-12-Yds-Roll/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-12-Yds-Roll)
13:57:42	3022/3022	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:42%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-1-X-3-Yds-Roll&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/itemsdb71.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Yds-Roll)
13:57:43	47771/47771	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jul%202025%2009:23:38%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0103_00.jpg?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0103_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Yds-Roll)
13:57:44	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:44%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-1-X-3-Yds-Roll	./mirrored_site/www.walkertapeco.com/scs/checkout860c.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Yds-Roll)
13:57:45	38552/38552	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:45%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Yds-Roll/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Yds-Roll/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-X-3-Yds-Roll)
13:57:46	3036/3036	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:46%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-3-4-X-12-Yds-Roll&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/itemsf032.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-12-Yds-Roll)
13:57:47	29400/29400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2011:45:02%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-RL-7512_00.jpg?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-RL-7512_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-12-Yds-Roll)
13:57:48	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:48%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-3-4-X-12-Yds-Roll	./mirrored_site/www.walkertapeco.com/scs/checkoutcdf4.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-12-Yds-Roll)
13:57:49	38565/38565	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:49%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-12-Yds-Roll/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-3-4-X-12-Yds-Roll/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-12-Yds-Roll)
13:57:50	3030/3030	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:50%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-3-4-X-3-Yds-Roll&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items10a8.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Yds-Roll)
13:57:51	38493/38493	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jul%202025%2020:36:42%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-RL-7503_00.jpg?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-RL-7503_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Yds-Roll)
13:57:52	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:52%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-3-4-X-3-Yds-Roll	./mirrored_site/www.walkertapeco.com/scs/checkout8ed8.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Yds-Roll)
13:57:53	38560/38560	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:53%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Yds-Roll/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Yds-Roll/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-3-4-X-3-Yds-Roll)
13:57:54	3035/3035	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:54%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-1-2-X-12-Yds-Roll&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items8bb9.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-12-Yds-Roll)
13:57:55	28617/28617	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jul%202025%2011:45:08%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0512_00.jpg?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0512_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-12-Yds-Roll)
13:57:56	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:56%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-1-2-X-12-Yds-Roll	./mirrored_site/www.walkertapeco.com/scs/checkout7b5d.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-12-Yds-Roll)
13:57:57	38564/38564	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:57:57%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-12-Yds-Roll/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-1-2-X-12-Yds-Roll/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-12-Yds-Roll)
13:57:58	3029/3029	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:57:58%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-1-2-X-3-Yds-Roll&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items41f7.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Yds-Roll)
13:57:59	34870/34870	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jul%202025%2007:06:38%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0503_00.jpg?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-RL-0503_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Yds-Roll)
13:58:00	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:58:00%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-1-2-X-3-Yds-Roll	./mirrored_site/www.walkertapeco.com/scs/checkoutb740.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Yds-Roll)
13:58:01	38560/38560	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:58:01%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Yds-Roll/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Yds-Roll/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-1-2-X-3-Yds-Roll)
13:58:02	3018/3018	---M-Z	200	added ('OK')	application/json	date:Tue,%2015%20Jul%202025%2013:58:02%20GMT	https://www.walkertapeco.com/api/cacheable/items?c=8359882&country=US&currency=USD&fieldset=details&include=&language=en&n=2&pricelevel=5&url=Walker-Signature-Tape-Minis-72pc-Bag&use_pcv=T	./mirrored_site/www.walkertapeco.com/api/cacheable/items9b96.json	(from https://www.walkertapeco.com/Walker-Signature-Tape-Minis-72pc-Bag)
13:58:03	7030/7030	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Jul%202025%2010:58:17%20GMT	https://www.walkertapeco.com/Item%20Images/WK-WKSG-MN-072P_00.png?resizeid=3&resizeh=600&resizew=600	./mirrored_site/www.walkertapeco.com/Item%20Images/WK-WKSG-MN-072P_0015b3.jpg	(from https://www.walkertapeco.com/Walker-Signature-Tape-Minis-72pc-Bag)
13:58:04	7006/7006	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:58:04%20GMT	https://www.walkertapeco.com/scs/checkout.ssp?is=login&login=T&origin=home&origin_hash=Walker-Signature-Tape-Minis-72pc-Bag	./mirrored_site/www.walkertapeco.com/scs/checkout4187.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-Minis-72pc-Bag)
13:58:05	38551/38551	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Jul%202025%2013:58:05%20GMT	https://www.walkertapeco.com/Walker-Signature-Tape-Minis-72pc-Bag/newReview	./mirrored_site/www.walkertapeco.com/Walker-Signature-Tape-Minis-72pc-Bag/newReview.html	(from https://www.walkertapeco.com/Walker-Signature-Tape-Minis-72pc-Bag)
